accX,accY,accZ,rotX,rotY,rotZ,graX,graY,graZ,activity
-0.06703765,0.24899697,10.0269165,0.0069464105,-0.0008726646,-0.0010821042,-0.039699998,0.2227,9.804,Walking_Type
-0.06703765,0.24899697,10.0269165,0.0069464105,-0.0008726646,-0.0010821042,-0.039699998,0.2227,9.804,Walking_Type
-0.06703765,0.24899697,10.0269165,0.0069464105,-0.0008726646,-0.0010821042,-0.0396,0.2233,9.804,Walking_Type
-0.06703765,0.24899697,10.0269165,-0.0028099802,-0.002094395,0.00012217305,-0.0396,0.2233,9.804,Walking_Type
-0.06703765,0.24899697,10.0269165,-0.0028099802,-0.002094395,0.00012217305,-0.0411,0.22559999,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0409,0.2269,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0409,0.2269,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0415,0.22809999,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0415,0.22809999,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0396,0.22829999,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0387,0.2285,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,-0.0028099802,-0.002094395,0.00012217305,-0.0387,0.2285,9.8039,Walking_Type
-0.047884032,0.24899697,10.055647,0.0020594886,-0.002094395,0.00012217305,-0.0394,0.2311,9.8038,Walking_Type
-0.047884032,0.24899697,10.055647,0.0020594886,-0.002094395,0.00012217305,-0.0394,0.2311,9.8038,Walking_Type
-0.047884032,0.24899697,10.055647,0.0020594886,-0.002094395,0.00012217305,-0.0418,0.23259999,9.8038,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.0418,0.23259999,9.8038,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.0415,0.2333,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.0415,0.2333,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.0412,0.2346,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.0412,0.2346,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.043399997,0.2351,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,0.0020594886,-0.002094395,0.00012217305,-0.043399997,0.2351,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,-0.0015882496,-0.0008726646,0.00012217305,-0.0405,0.23619999,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,-0.0015882496,-0.0008726646,0.00012217305,-0.0405,0.23619999,9.8036995,Walking_Type
-0.05746084,0.2777274,10.0269165,-0.0015882496,-0.0008726646,0.00012217305,-0.0403,0.2374,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.0403,0.2374,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.0403,0.2374,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.040999997,0.2392,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.040999997,0.2392,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.0407,0.2376,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.0407,0.2376,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,-0.0015882496,-0.0008726646,0.00012217305,-0.042999998,0.2411,9.8035,Walking_Type
-0.038307227,0.23942018,9.998186,0.00572468,-0.0008726646,0.00012217305,-0.0442,0.2402,9.803599,Walking_Type
-0.038307227,0.23942018,9.998186,0.00572468,-0.0008726646,0.00012217305,-0.0442,0.2402,9.803599,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.0404,0.2418,9.8035,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.0404,0.2418,9.8035,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.0435,0.24,9.803599,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.0435,0.24,9.803599,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.0398,0.24,9.803599,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.038799997,0.24069999,9.803599,Walking_Type
-0.05746084,0.2681506,10.055647,0.00572468,-0.0008726646,0.00012217305,-0.038799997,0.24069999,9.803599,Walking_Type
-0.05746084,0.2681506,10.055647,-0.0040317103,-0.002094395,0.00012217305,-0.042099997,0.24309999,9.8035,Walking_Type
-0.05746084,0.2681506,10.055647,-0.0040317103,-0.002094395,0.00012217305,-0.042099997,0.24309999,9.8035,Walking_Type
-0.05746084,0.2681506,10.055647,-0.0040317103,-0.002094395,0.00012217305,-0.0385,0.2452,9.8035,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.0385,0.2452,9.8035,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.0352,0.24229999,9.8035,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.0352,0.24229999,9.8035,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.0403,0.24689999,9.8034,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.0403,0.24689999,9.8034,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.040999997,0.2463,9.8034,Walking_Type
0.009576807,0.25857377,10.0269165,-0.0040317103,-0.002094395,0.00012217305,-0.040999997,0.2463,9.8034,Walking_Type
0.009576807,0.25857377,10.0269165,-0.005253441,-0.0008726646,-0.0023038345,-0.037499998,0.24489999,9.8035,Walking_Type
0.009576807,0.25857377,10.0269165,-0.005253441,-0.0008726646,-0.0023038345,-0.037499998,0.24489999,9.8035,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.0416,0.2461,9.8034,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.0416,0.2461,9.8034,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.0416,0.2461,9.8034,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.0446,0.2464,9.8034,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.040799998,0.2483,9.8034,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.040799998,0.2483,9.8034,Walking_Type
-0.095768064,0.2681506,10.065224,-0.005253441,-0.0008726646,-0.0023038345,-0.037299998,0.24509999,9.8035,Walking_Type
-0.095768064,0.2681506,10.065224,0.0069464105,-0.002094395,0.0013439035,-0.037299998,0.24509999,9.8035,Walking_Type
-0.095768064,0.2681506,10.065224,0.0069464105,-0.002094395,0.0013439035,-0.043899998,0.24219999,9.8035,Walking_Type
-0.095768064,0.2681506,10.065224,0.0069464105,-0.002094395,0.0013439035,-0.043899998,0.24219999,9.8035,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.0459,0.2453,9.8034,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.0459,0.2453,9.8034,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.070599996,0.2505,9.8031,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.070599996,0.2505,9.8031,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.0703,0.24949999,9.8032,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.0703,0.24949999,9.8032,Walking_Type
-0.24899697,0.30645782,10.0269165,0.0069464105,-0.002094395,0.0013439035,-0.0356,0.2454,9.8035,Walking_Type
-0.24899697,0.30645782,10.0269165,0.00816814,-0.002094395,0.0013439035,-0.0356,0.2454,9.8035,Walking_Type
-0.24899697,0.30645782,10.0269165,0.00816814,-0.002094395,0.0013439035,-0.043199997,0.2376,9.803599,Walking_Type
-0.24899697,0.30645782,10.0269165,0.00816814,-0.002094395,0.0013439035,-0.043199997,0.2376,9.803599,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.0591,0.2509,9.8032,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.0591,0.2509,9.8032,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.051599998,0.2474,9.8033,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.051599998,0.2474,9.8033,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.0471,0.2452,9.8034,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.0471,0.2452,9.8034,Walking_Type
-0.095768064,0.36391866,10.036493,0.00816814,-0.002094395,0.0013439035,-0.061899997,0.2545,9.8031,Walking_Type
-0.095768064,0.36391866,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.061899997,0.2545,9.8031,Walking_Type
-0.095768064,0.36391866,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.058199998,0.2541,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.0532,0.2546,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.0552,0.255,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.0552,0.255,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.0552,0.255,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.053799998,0.257,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.053799998,0.257,9.8031,Walking_Type
-0.038307227,0.31603462,10.036493,0.0045029493,-0.002094395,-0.0035255651,-0.0557,0.2597,9.8029995,Walking_Type
-0.038307227,0.31603462,10.036493,0.016720254,-0.0008726646,-0.0010821042,-0.0557,0.2597,9.8029995,Walking_Type
-0.038307227,0.31603462,10.036493,0.016720254,-0.0008726646,-0.0010821042,-0.054199997,0.2661,9.8028,Walking_Type
-0.038307227,0.31603462,10.036493,0.016720254,-0.0008726646,-0.0010821042,-0.0561,0.2671,9.8028,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.0561,0.2671,9.8028,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.0521,0.2704,9.8027,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.0521,0.2704,9.8027,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.0493,0.27019998,9.8028,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.0493,0.27019998,9.8028,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.049999997,0.2708,9.8027,Walking_Type
-0.076614454,0.2777274,10.01734,0.016720254,-0.0008726646,-0.0010821042,-0.049999997,0.2708,9.8027,Walking_Type
-0.076614454,0.2777274,10.01734,-0.008918633,-0.002094395,0.00012217305,-0.0514,0.2714,9.8027,Walking_Type
-0.076614454,0.2777274,10.01734,-0.008918633,-0.002094395,0.00012217305,-0.0514,0.2714,9.8027,Walking_Type
-0.076614454,0.2777274,10.01734,-0.008918633,-0.002094395,0.00012217305,-0.051099997,0.2694,9.8028,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.051099997,0.2694,9.8028,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.0525,0.27019998,9.8027,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.0525,0.27019998,9.8027,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.0525,0.27019998,9.8027,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.056199998,0.2733,9.8026,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.056199998,0.2733,9.8026,Walking_Type
-0.05746084,0.23942018,10.036493,-0.008918633,-0.002094395,0.00012217305,-0.0514,0.2654,9.802899,Walking_Type
-0.05746084,0.23942018,10.036493,-0.010140363,-0.002094395,0.00012217305,-0.0519,0.2665,9.8028,Walking_Type
-0.05746084,0.23942018,10.036493,-0.010140363,-0.002094395,0.00012217305,-0.0519,0.2665,9.8028,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.0532,0.2658,9.802899,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.0495,0.2628,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.0495,0.2628,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.048499998,0.2624,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.048499998,0.2624,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.048499998,0.2624,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,-0.010140363,-0.002094395,0.00012217305,-0.051,0.26139998,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,0.003281219,-0.0008726646,-0.0010821042,-0.051,0.26139998,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,0.003281219,-0.0008726646,-0.0010821042,-0.0466,0.2604,9.8029995,Walking_Type
-0.038307227,0.24899697,10.0269165,0.003281219,-0.0008726646,-0.0010821042,-0.0466,0.2604,9.8029995,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.0426,0.2572,9.8031,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.0426,0.2572,9.8031,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.043899998,0.2564,9.8031,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.044999998,0.25579998,9.8032,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.044999998,0.25579998,9.8032,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.042799998,0.2528,9.8032,Walking_Type
-0.06703765,0.24899697,9.988609,0.003281219,-0.0008726646,-0.0010821042,-0.042799998,0.2528,9.8032,Walking_Type
-0.06703765,0.24899697,9.988609,-0.015027285,-0.002094395,-0.0010821042,-0.042799998,0.2528,9.8032,Walking_Type
-0.06703765,0.24899697,9.988609,-0.015027285,-0.002094395,-0.0010821042,-0.0424,0.2509,9.8033,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.0437,0.24759999,9.8034,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.0416,0.2453,9.8034,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.0416,0.2453,9.8034,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.0405,0.24319999,9.8035,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.0405,0.24319999,9.8035,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.042799998,0.2438,9.8035,Walking_Type
-0.047884032,0.22984336,10.0748005,-0.015027285,-0.002094395,-0.0010821042,-0.042799998,0.2438,9.8035,Walking_Type
-0.047884032,0.22984336,10.0748005,0.00816814,0.00033161257,-0.0010821042,-0.0424,0.2427,9.8035,Walking_Type
-0.047884032,0.22984336,10.0748005,0.00816814,0.00033161257,-0.0010821042,-0.0424,0.2427,9.8035,Walking_Type
-0.047884032,0.22984336,10.0748005,0.00816814,0.00033161257,-0.0010821042,-0.0396,0.2409,9.803599,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0396,0.2409,9.803599,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0427,0.24409999,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0427,0.24409999,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0407,0.2438,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0407,0.2438,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0381,0.2434,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.00816814,0.00033161257,-0.0010821042,-0.0381,0.2434,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.0020594886,-0.002094395,0.00012217305,-0.0381,0.2439,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.0020594886,-0.002094395,0.00012217305,-0.0381,0.2439,9.8035,Walking_Type
-0.08619126,0.24899697,10.065224,0.0020594886,-0.002094395,0.00012217305,-0.0381,0.2439,9.8035,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.0348,0.2428,9.8035,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.0348,0.2428,9.8035,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.0359,0.2401,9.803599,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.038599998,0.24249999,9.8035,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.038599998,0.24249999,9.8035,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.0369,0.23969999,9.803599,Walking_Type
-0.019153614,0.23942018,9.931149,0.0020594886,-0.002094395,0.00012217305,-0.0369,0.23969999,9.803599,Walking_Type
-0.019153614,0.23942018,9.931149,0.00083775807,0.0027750735,0.00012217305,-0.039499998,0.24229999,9.8035,Walking_Type
-0.019153614,0.23942018,9.931149,0.00083775807,0.0027750735,0.00012217305,-0.039499998,0.24229999,9.8035,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.039499998,0.24229999,9.8035,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.0411,0.2421,9.8035,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.037499998,0.2509,9.8033,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.037499998,0.2509,9.8033,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.0499,0.24499999,9.8034,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.0499,0.24499999,9.8034,Walking_Type
-0.019153614,0.21068975,10.1226845,0.00083775807,0.0027750735,0.00012217305,-0.055299997,0.24919999,9.8033,Walking_Type
-0.019153614,0.21068975,10.1226845,-0.0113620935,0.001553343,-0.0010821042,-0.055299997,0.24919999,9.8033,Walking_Type
-0.019153614,0.21068975,10.1226845,-0.0113620935,0.001553343,-0.0010821042,-0.0506,0.24769999,9.8033,Walking_Type
-0.019153614,0.21068975,10.1226845,-0.0113620935,0.001553343,-0.0010821042,-0.049599998,0.2446,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.049599998,0.2446,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.052699998,0.2465,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.052699998,0.2465,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.0539,0.2435,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.0539,0.2435,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.0493,0.2437,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,-0.0113620935,0.001553343,-0.0010821042,-0.0493,0.2438,9.8034,Walking_Type
-0.10534488,0.21068975,10.065224,0.00083775807,-0.0008726646,0.0013439035,-0.046699997,0.2418,9.8035,Walking_Type
-0.10534488,0.21068975,10.065224,0.00083775807,-0.0008726646,0.0013439035,-0.046699997,0.2418,9.8035,Walking_Type
-0.047884032,0.24899697,10.0269165,0.00083775807,-0.0008726646,0.0013439035,-0.047599997,0.24419999,9.8034,Walking_Type
-0.047884032,0.24899697,10.0269165,0.00083775807,-0.0008726646,0.0013439035,-0.047599997,0.24419999,9.8034,Walking_Type
-0.047884032,0.24899697,10.0269165,0.00083775807,-0.0008726646,0.0013439035,-0.0468,0.24049999,9.8035,Walking_Type
-0.047884032,0.24899697,10.0269165,0.00083775807,-0.0008726646,0.0013439035,-0.0468,0.24049999,9.8035,Walking_Type
